symbol,Price,Price/Sales (ttm),Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Trailing P/E,Forward P/E,Date,Forward Price/Sales
SP500 Communication Equip Mean,94.3975,4.84,3.4075,19.3425,1.5425,1.9875,17.5125,38.705,15.5325,8.9125,11.995,20.5225,0.5975,7.305,5073200000,23.3,18.7875,56.725,16964999999.75,63800000000,61715000000,4.55,16.7975,25.85,18.1575,2022-06-24 00:00:00,4.1925
SP500 Communication Equip Mean,93.62,5.035,3.51,19.1875,1.5425,1.9875,17.5125,38.705,15.5325,8.5775,11.995,20.0925,0.5975,7.305,5013200000,22.5875,18.7875,56.725,16964999999.75,64367500000,62282500000,4.74,17.475,26.85,18.875,2022-07-02 00:00:00,4.1525
SP500 Communication Equip Mean,98.315,4.8175,3.36,20.15,1.5425,1.9875,17.5125,38.705,15.5325,8.57,11.995,20.8075,0.5975,7.305,5013200000,22.57,18.7875,56.725,16964999999.75,62367500000,60280000000,4.53,16.75,25.8075,18.12,2022-07-09 00:00:00,4.375
SP500 Communication Equip Mean,94.8075,5.1075,3.57,19.535,1.5425,1.9875,17.5125,38.705,15.5325,8.3925,11.995,20.145,0.5975,7.305,4980699999.75,22.1925,18.7875,56.725,16964999999.75,64160000000,62075000000,4.8125,17.6625,26.9925,19.0075,2022-07-16 00:00:00,4.2425
SP500 Communication Equip Mean,100.4975,5.07,3.53,20.7025,1.5425,1.9875,17.5125,38.705,15.5325,8.3925,11.995,20.3425,0.5975,7.305,4980699999.75,22.1925,18.7875,56.725,16964999999.75,63717500000,61632500000,4.7725,17.5175,26.7975,18.93,2022-07-22 00:00:00,4.505
SP500 Communication Equip Mean,106.3175,5.55,3.8375,31.1625,1.5425,1.975,17.145,38.705,15.855,8.575,11.995,19.9925,0.6,7.305,5012750000,22.54,19.015,56.4375,16989999999.75,68237500000,66217499999.75,5.255,18.9675,27.8725,20.4675,2022-07-29 00:00:00,4.7475
SP500 Communication Equip Mean,109.0125,5.4225,4.0175,33.7025,1.515,1.9675,17.4875,38.6425,16.44,8.97,12.005,19.615,0.6175,7.305,5047125000,22.775,19.0175,54.9925,17074999999.75,68825000000,66935000000,5.165,18.35,27.515,20.9325,2022-08-06 00:00:00,4.835
SP500 Communication Equip Mean,113.2375,5.62,4.145,36.69,1.465,1.9825,17.4875,39.1175,16.44,8.8825,11.8275,19.085,0.62,7.305,5047125000,22.655,18.7475,54.7475,17117500000.0,70212500000,68435000000,5.36,19.185,29.0275,21.63,2022-08-13 00:00:00,4.96
SP500 Communication Equip Mean,117.1525,5.71,4.215,34.76,1.465,1.61,16.97,39.1175,8.9925,6.5075,11.8275,18.5325,0.485,7.305,1029625000,15.78,12.9275,39.29,4222500000.0,74045000000,72502500000,5.51,19.73,29.48,21.905,2022-08-19 00:00:00,5.1325
SP500 Communication Equip Mean,114.63,5.5975,4.19,37.8575,1.4475,1.9675,16.97,38.865,16.28,8.7925,12.55,18.7825,0.62,6.4875,5022125000,22.5725,18.655,54.9425,17112500000.0,71010000000,69465000000,5.35,19.1975,28.945,21.49,2022-08-27 00:00:00,4.96
SP500 Communication Equip Mean,108.72,5.43,4.0475,35.4825,1.4475,1.9675,16.97,38.865,16.28,8.7925,12.55,18.9475,0.62,6.4875,5022125000,22.5725,18.655,54.9425,17112500000.0,68690000000,67147500000,5.19,18.735,28.3725,20.2775,2022-09-03 00:00:00,4.6625
SP500 Communication Equip Mean,111.8,5.3325,3.9325,36.4675,1.4475,1.9675,16.97,38.865,16.28,8.7925,12.55,19.63,0.62,6.4875,5022125000,22.5725,18.655,54.9425,17112500000.0,68202500000,66655000000,5.0975,18.405,27.925,18.14,2022-09-09 00:00:00,4.8075
SP500 Communication Equip Mean,106.5925,5.27,3.89,35.0,1.4475,1.9675,17.6275,38.865,16.28,8.7975,12.55,19.795,0.62,6.4875,5004625000,22.58,18.655,54.9275,17112500000.0,66572500000,65029999999.75,5.0275,18.155,27.5475,17.905,2022-09-16 00:00:00,4.5825
SP500 Communication Equip Mean,103.0125,4.9525,3.65,33.4675,1.4475,1.9675,17.6275,38.865,16.28,8.7975,12.55,21.07,0.62,6.4875,5004625000,22.58,18.655,54.9275,17112500000.0,62307500000,60765000000,4.725,17.09,25.9275,16.8375,2022-09-24 00:00:00,4.4075
SP500 Communication Equip Mean,101.6825,5.0425,3.7425,3.15,1.4475,0.3575,6.6375,38.865,7.2875,2.29,12.55,21.0475,0.135,6.4875,3975000000,6.8,5.7275,15.6375,12890000000.0,62700000000,61160000000,4.8125,17.3075,26.13,16.995,2022-10-01 00:00:00,3.08
SP500 Communication Equip Mean,106.29,5.2875,3.9075,34.995,1.4475,1.9675,17.6275,38.865,16.28,8.7975,12.55,20.1575,0.62,6.4875,5004625000,22.58,18.655,54.9275,17112500000.0,64295000000,62752500000,5.045,18.145,27.405,17.815,2022-10-08 00:00:00,4.6175
SP500 Communication Equip Mean,99.0525,4.8425,3.5725,32.385,1.4475,1.9675,17.6275,38.865,16.28,8.7975,12.55,21.495,0.62,6.4875,5004625000,22.58,18.655,54.9275,17112500000.0,61295000000,59752500000,4.62,16.72,25.37,16.52,2022-10-16 00:00:00,4.2
SP500 Communication Equip Mean,99.0325,4.8325,3.57,33.075,1.4475,1.9675,17.6275,38.865,16.28,8.7975,12.55,21.02,0.62,6.4875,5004625000,22.58,18.655,54.9275,17112500000.0,62490000000,60950000000,4.6075,16.745,25.4975,16.5825,2022-10-22 00:00:00,4.25
SP500 Communication Equip Mean,109.0025,5.145,3.8,48.7925,1.4475,1.995,16.8675,38.865,16.4325,8.865,12.55,19.445,0.625,6.4875,5013575000,22.6725,18.725,54.3325,17167500000.0,66462500000,64917500000,4.89,17.925,27.33,17.6575,2022-10-28 00:00:00,4.69
SP500 Communication Equip Mean,108.53,5.08,3.8375,51.035,1.4475,2.0725,17.345,38.865,16.7725,9.2025,12.55,18.8125,0.645,6.4875,5061075000,22.9575,18.745,52.865,17275000000.0,67520000000,65937500000,4.885,17.5825,26.7575,17.7625,2022-11-05 00:00:00,4.595
SP500 Communication Equip Mean,115.69,5.25,3.96,52.96,1.4475,2.095,17.5175,38.865,16.7725,9.105,12.55,18.3625,0.6525,6.4875,5048575000,22.645,18.5575,52.495,17342500000.0,69780000000,68167500000,5.0475,18.49,28.12,18.0375,2022-11-12 00:00:00,4.8125
SP500 Communication Equip Mean,116.1675,5.49,4.1525,53.3325,1.5175,2.1,16.3925,38.76,16.415,9.15,12.31,18.2,0.655,6.4875,5043575000,22.5975,18.33,52.2775,17525000000.0,71727500000,70115000000,5.2775,19.255,29.2175,18.7575,2022-11-19 00:00:00,4.8975
SP500 Communication Equip Mean,120.8725,5.56,4.22,55.4675,1.5175,2.1,17.0275,38.07,16.415,9.1475,12.43,17.97,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,74032500000,72130000000,5.35,19.58,29.73,19.045,2022-11-26 00:00:00,5.09
SP500 Communication Equip Mean,123.6125,5.4975,4.1575,57.085,1.5125,2.1,17.0275,38.36,16.415,9.1475,12.35,18.005,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,73610000000,71705000000,5.2875,19.44,29.5925,18.9325,2022-12-03 00:00:00,5.21
SP500 Communication Equip Mean,119.84,5.57,4.21,55.2175,1.5125,2.1,17.0275,38.36,16.415,9.1475,12.35,17.745,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,74662500000,72760000000,5.355,19.7,30.01,19.215,2022-12-10 00:00:00,4.9675
SP500 Communication Equip Mean,115.79,5.205,3.97,54.305,1.5125,2.1,17.0275,38.36,16.415,9.1475,12.35,18.3125,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,71680000000,69777500000,5.0075,18.515,28.25,18.085,2022-12-19 00:00:00,4.8425
SP500 Communication Equip Mean,113.625,5.135,3.89,52.815,1.5125,2.1,17.0275,38.36,16.415,9.1475,12.35,18.475,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,71160000000,69260000000,4.935,18.33,28.04,17.9475,2022-12-26 00:00:00,4.71
SP500 Communication Equip Mean,115.055,5.1675,3.9225,53.67,1.5125,2.1,17.0275,38.36,16.415,9.1475,12.35,18.3475,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,70862500000,68960000000,4.9675,18.4225,28.1575,18.01,2022-12-31 00:00:00,4.765
SP500 Communication Equip Mean,110.665,5.17,3.9075,51.35,1.5125,2.1,17.0275,38.36,16.415,9.1475,12.35,18.6475,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,70187500000,68282500000,4.8175,18.0225,28.2375,18.055,2023-01-06 00:00:00,4.5
SP500 Communication Equip Mean,115.645,5.0675,3.8075,53.1525,1.5125,2.1,17.0275,38.36,16.415,9.1475,12.35,18.4275,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,72572500000,70670000000,4.8725,18.24,28.075,17.9575,2023-01-13 00:00:00,4.73
SP500 Communication Equip Mean,110.4875,5.0375,3.795,51.705,1.5125,2.1,17.0275,38.36,16.415,9.1475,12.35,18.5725,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,70282500000,68380000000,4.8425,18.085,27.7675,17.7575,2023-01-20 00:00:00,4.52
SP500 Communication Equip Mean,115.475,5.405,4.0525,54.1675,1.5125,2.1,17.0275,38.36,16.415,9.1475,12.35,18.305,0.655,6.4875,5038575000,22.5875,18.33,52.2775,17525000000.0,71357500000,69475000000,5.16,19.225,29.07,18.9975,2023-01-29 00:00:00,4.8125
SP500 Communication Equip Mean,117.5325,5.36,4.02,53.515,1.5125,2.1125,16.19,38.36,16.665,9.1925,12.35,18.7,0.66,6.4875,5046000000,22.7125,18.495,52.94,17562500000.0,71505000000,69617500000,5.1125,19.075,28.065,18.7875,2023-02-04 00:00:00,4.95
SP500 Communication Equip Mean,117.8425,5.3875,4.0275,50.4975,1.5125,2.0875,1243.8625,38.2,649.535,8.905,12.325,19.045,0.6675,6.4875,5023500000,22.2775,18.8675,52.95,17657500000.0,72095000000,70205000000,5.1375,19.1775,28.27,18.9125,2023-02-11 00:00:00,4.875
SP500 Communication Equip Mean,122.89,5.3,100.395,57.66,1.51,2.1475,1243.7125,36.03,650.155,9.445,11.78,18.3675,0.6925,6.4875,5134250000,23.1375,18.9925,56.4475,17987500000.0,76947500000,74345000000,5.11,18.42,26.9075,19.1775,2023-02-17 00:00:00,4.5075
SP500 Communication Equip Mean,120.38,5.1575,99.125,56.6575,1.545,2.1475,1266.23,35.605,650.155,9.6475,11.7175,19.18,0.6925,6.4875,5174250000,23.58,18.9925,56.475,17987500000.0,74447500000,71872500000,4.97,17.9575,26.315,18.555,2023-02-25 00:00:00,4.3775
SP500 Communication Equip Mean,119.85,5.16,98.6525,55.9475,1.545,2.1475,1266.875,35.8975,650.155,9.6425,11.64,19.415,0.6925,6.4875,5164250000,23.5625,18.9925,56.475,17987500000.0,73590000000,71017500000,4.9725,17.9125,26.205,18.46,2023-03-04 00:00:00,4.3525
SP500 Communication Equip Mean,123.425,5.285,100.6175,58.16,1.545,2.1475,1266.875,35.8975,650.155,9.6425,11.64,19.0675,0.6925,6.4875,5164250000,23.5625,18.9925,56.475,17987500000.0,74767500000,72192500000,5.0875,18.3075,26.7725,18.8625,2023-03-11 00:00:00,4.535
SP500 Communication Equip Mean,128.24,5.45,99.735,60.9375,1.545,2.1475,1266.875,35.8975,650.155,9.6425,19.4925,20.2275,0.6425,5.4525,5164250000,23.5625,18.9925,56.475,17987500000.0,75042500000,72490000000,5.2375,18.68,27.78,18.945,2023-03-18 00:00:00,4.775
SP500 Communication Equip Mean,129.85,5.7,99.6575,62.3975,1.545,2.1475,1266.875,36.145,650.155,9.6425,19.3325,18.275,0.6425,5.4525,5164250000,23.5625,18.9925,56.475,17987500000.0,78375000000,75802500000,5.4925,19.705,28.2,19.9175,2023-03-24 00:00:00,4.865
SP500 Communication Equip Mean,132.4025,5.4025,100.6975,63.105,1.545,2.1475,1266.875,36.145,650.155,9.6425,19.3325,19.0775,0.6425,5.4525,5164250000,23.5625,18.9925,56.475,17987500000.0,74650000000,72107500000,5.175,19.335,27.6475,19.1475,2023-04-01 00:00:00,4.8825
SP500 Communication Equip Mean,133.7825,5.5475,106.43,63.515,1.545,2.1475,1266.875,36.145,650.155,9.6425,19.3325,18.67,0.6425,5.4525,5164250000,23.5625,18.9925,56.475,17987500000.0,77025000000,74482500000,5.275,19.7575,28.6375,19.83,2023-04-08 00:00:00,4.915
SP500 Communication Equip Mean,134.77,5.7275,106.6775,63.57,1.545,2.1475,1266.875,36.145,650.155,9.6425,19.3325,17.92,0.6425,5.4525,5164250000,23.5625,18.9925,56.475,17987500000.0,78630000000,76055000000,5.5175,19.73,28.7975,20.1025,2023-04-14 00:00:00,4.9275
SP500 Communication Equip Mean,130.1375,5.7275,106.6775,59.14,1.545,2.1475,1266.875,36.145,650.155,9.6425,19.3325,17.92,0.6425,5.4525,5164250000,23.5625,18.9925,56.475,17987500000.0,78630000000,76055000000,5.5175,19.73,28.7975,20.1025,2023-04-22 00:00:00,4.665
SP500 Communication Equip Mean,131.6375,5.6875,106.6275,34.0875,1.545,1.7125,1256.52,36.145,647.4775,8.7175,19.3325,18.805,0.4975,5.4525,4975000000,21.02,16.7725,42.5125,16662500000.0,78417500000,75840000000,5.4575,19.2775,28.3325,19.795,2023-04-28 00:00:00,4.695
SP500 Communication Equip Mean,124.97,5.6125,106.5275,42.675,1.525,1.7825,16.3775,36.19,17.855,7.3,19.3425,19.17,0.485,5.4525,4602000000,18.24,15.4,42.4075,15880000000.0,73985000000,71407500000,5.1275,18.1675,27.965,19.555,2023-05-07 00:00:00,4.345
SP500 Communication Equip Mean,125.68,5.565,54.585,50.845,1.4225,2.0875,671.0975,35.68,17.855,10.1725,18.8225,19.4475,0.6725,5.4525,5259500000,24.115,19.0575,54.095,18227500000.0,73995000000,71487500000,5.085,17.83,27.835,19.515,2023-05-13 00:00:00,4.3975
SP500 Communication Equip Mean,128.905,5.6,54.63,51.6125,1.4225,2.0825,670.0575,35.68,17.81,10.1925,18.8225,19.2375,0.675,5.4525,5287000000,23.9675,18.965,53.6125,18662500000.0,75900000000,73390000000,5.095,17.9225,28.0075,19.6325,2023-05-20 00:00:00,4.5025
SP500 Communication Equip Mean,129.24,5.6,54.63,53.2775,1.4175,2.0825,670.0575,34.7575,17.81,10.245,18.955,19.3425,0.675,5.4525,5366999999.75,24.1125,18.965,53.6125,18662500000.0,75900000000,73390000000,5.095,17.9225,28.0075,19.6325,2023-05-27 00:00:00,4.665
SP500 Communication Equip Mean,132.2975,5.575,54.63,55.2325,1.4175,2.0825,670.705,35.085,17.81,10.24,18.87,19.5,0.675,5.4525,5357000000,24.095,18.965,53.6125,18662500000.0,75865000000,73357500000,5.09,17.845,27.6175,19.525,2023-06-03 00:00:00,4.8275
SP500 Communication Equip Mean,130.3175,5.1975,54.32,54.2325,1.4175,2.0825,670.705,35.085,17.81,10.24,18.87,19.49,0.675,5.4525,5357000000,24.095,18.965,53.6125,18662500000.0,77247500000,74232500000,5.1225,17.9075,26.2825,19.1925,2023-06-10 00:00:00,4.75
SP500 Communication Equip Mean,132.5275,5.4475,54.1175,56.5675,1.4175,2.0825,670.705,35.085,17.81,10.24,18.87,18.4075,0.675,5.4525,5357000000,24.095,18.965,53.6125,18662500000.0,79945000000,76935000000,5.23,18.37,27.2825,19.9825,2023-06-16 00:00:00,4.8525
SP500 Communication Equip Mean,129.6525,5.2,54.825,53.785,1.4175,2.0825,670.705,35.085,17.81,10.24,18.87,19.28,0.675,5.4525,5357000000,24.095,18.965,53.6125,18662500000.0,77750000000,74732500000,4.99,17.62,26.4325,19.3375,2023-06-23 00:00:00,4.6775
SP500 Communication Equip Mean,132.4925,5.24,54.84,54.885,1.4175,2.0825,6.70705,35.085,17.81,10.24,18.87,19.1075,0.675,5.4525,5357000000,24.095,18.965,53.6125,18662500000.0,78725000000,75712500000,5.1525,18.0975,26.56,19.44,2023-06-30 00:00:00,4.785
SP500 Communication Equip Mean,134.2025,5.3325,55.805,55.2625,1.4175,2.0825,6.70705,35.085,17.81,10.24,18.87,18.9825,0.675,5.4525,5357000000,24.095,18.965,53.6125,18662500000.0,79220000000,76205000000,5.1825,18.25,26.9825,19.76,2023-07-08 00:00:00,4.8125
SP500 Communication Equip Mean,135.86,5.505,56.5925,56.3125,1.4175,2.0825,6.70705,35.085,17.81,10.24,18.87,18.8075,0.675,5.4525,5357000000,24.095,18.965,53.6125,18662500000.0,80245000000,77232500000,5.3275,18.62,27.6525,20.2725,2023-07-14 00:00:00,4.9425
SP500 Communication Equip Mean,137.305,5.5675,57.235,55.76,1.4175,2.0825,6.70705,35.085,17.81,10.24,18.87,19.1225,0.675,5.4525,5357000000,24.095,18.965,53.6125,18662500000.0,81360000000,78350000000,5.3875,18.7425,27.7775,20.41,2023-07-21 00:00:00,4.99
