symbol,Price,Price/Sales (ttm),Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Trailing P/E,Forward P/E,Date,Forward Price/Sales
SP500 Software Mean,291.076,10.8893333333333,96.1406666666667,36.59967823938,0.692666666666667,1.292,97.8886666666667,502.623659181766,98.698,7.38933333333333,13.5093738302255,7.29198667840031,0.504666666666667,13.758,8615907333.33333,23.414,18.9093333333333,77.7931896553304,20804000000,212568000000,213007333333.333,10.99,45.8246666666667,88.3626666666667,37.1573333333333,2022-03-19 00:00:00,0.0
SP500 Software Mean,285.401333333333,11.7033333333333,97.6966666666667,36.015739510258,0.692666666666667,1.272,98.156,502.623659181766,98.7786666666667,7.376,13.5093738302255,7.41934337184369,0.504666666666667,13.758,8286574000,23.386,18.8666666666667,77.8670361775556,20251333333.3333,226679333333.333,226522666666.667,11.8013333333333,49.5186666666667,95.978,40.1626666666667,2022-03-28 00:00:00,0.0
SP500 Software Mean,292.466,12.3933333333333,98.8526666666667,36.738520437034,0.692666666666667,1.278,98.0413333333333,502.623659181766,98.762,7.42,13.5093738302255,7.24307831307144,0.504666666666667,13.758,8625240666.66667,23.4113333333333,18.866,77.6620180155435,20828000000,238746666666.667,239258000000.0,12.48,52.348,101.340666666667,42.578,2022-04-03 00:00:00,0.0
SP500 Software Mean,281.039333333333,9.85133333333333,13.5373333333333,35.0605394183233,0.692666666666667,1.33933333333333,96.6646666666667,502.623659181766,99.44,7.73133333333333,13.5093738302255,7.32862219672729,0.504666666666667,13.758,8609240666.66667,23.484,18.9493333333333,78.1557143289003,20755333333.3333,218861333333.333,219336666666.667,9.98333333333333,43.8673333333333,89.072,34.0706666666667,2022-04-09 00:00:00,0.0
SP500 Software Mean,270.002,11.5413333333333,97.562,33.928552749492,0.692666666666667,1.278,98.0413333333333,502.623659181766,98.762,7.42,13.5093738302255,7.98300001413179,0.504666666666667,13.758,8625240666.66667,23.4113333333333,18.866,77.6620180155435,20828000000,224384666666.667,224896666666.667,11.638,48.3553333333333,92.14,39.1333333333333,2022-04-17 00:00:00,0.0
SP500 Software Mean,267.256666666667,8.938,12.7406666666667,33.682,1.12333333333333,1.29466666666667,95.5186666666667,43.772,97.8726666666667,7.37133333333333,14.3933333333333,6.97333333333333,0.52,23.7726666666667,8622940666.66667,23.2846666666667,18.8373333333333,76.8546666666667,20814000000,207828666666.6,208231333333.333,9.03266666666667,37.5873333333333,75.1893333333333,28.854,2022-04-23 00:00:00,0.0
SP500 Software Mean,265.917333333333,9.54,94.4813333333333,33.402,1.12333333333333,1.278,98.0413333333333,43.772,98.762,7.42,14.3933333333333,8.08933333333333,0.522666666666667,23.7726666666667,8625240666.66667,23.4113333333333,18.866,77.662,20828000000,199633333333.267,198797333333.267,9.59666666666667,35.7706666666667,56.5366666666667,31.6493333333333,2022-04-30 00:00:00,0.0
SP500 Software Mean,253.082666666667,9.95466666666667,95.754,31.582,1.114,1.274,97.0913333333333,43.4346666666667,28.0973333333333,7.60066666666667,14.394,8.73333333333333,0.532666666666667,23.7726666666667,8912085333.33333,23.638,19.2026666666667,76.6793333333333,21355333333.3333,197408666666.667,194891999999.933,9.89733333333333,41.8026666666667,82.0986666666667,34.7553333333333,2022-05-07 00:00:00,0.0
SP500 Software Mean,233.042666666667,9.23866666666667,103.393333333333,29.1053333333333,1.10333333333333,1.26533333333333,97.0913333333333,44.712,98.7846666666667,7.57,14.2733333333333,9.33866666666667,0.532666666666667,23.7726666666667,8911418666.66667,23.596,18.7546666666667,76.6253333333333,21384000000,193564666666.667,195348000000.0,9.34733333333333,39.1326666666667,76.184,32.424,2022-05-13 00:00:00,8.336
SP500 Software Mean,236.91,8.392,24.2346666666667,28.6106666666667,1.10266666666667,1.26,108.101333333333,44.702,98.8246666666667,7.40666666666667,14.4106666666667,8.34,0.543333333333333,23.7726666666667,8922838666.66667,23.3826666666667,18.532,75.7013333333333,21434000000,182460666666.667,183726666666.667,8.41533333333333,36.306,71.958,30.092,2022-05-21 00:00:00,8.46133333333333
SP500 Software Mean,248.131333333333,9.042,104.547333333333,29.276,1.10266666666667,1.29,108.380666666667,44.702,98.88,7.572,14.4106666666667,7.97133333333333,0.550666666666667,23.7726666666667,8968838666.66667,23.8973333333333,18.5593333333333,75.1713333333333,21531333333.3333,189757333333.333,191467999999.933,9.07533333333333,37.4373333333333,72.6433333333333,30.5313333333333,2022-05-28 00:00:00,8.83866666666667
SP500 Software Mean,265.036,9.59,104.941333333333,30.9993333333333,1.128,1.284,114.222666666667,44.9713333333333,98.7553333333333,7.606,14.3926666666667,9.18466666666667,0.554,23.7726666666667,8948905333.33333,23.882,18.3906666666667,74.6766666666667,21640000000,190698000000,192481333333.267,9.65333333333333,40.312,78.49,33.5346666666667,2022-06-04 00:00:00,9.43
SP500 Software Mean,255.993333333333,9.59,104.941333333333,29.986,1.12333333333333,1.284,114.222666666667,44.886,98.7553333333333,7.60266666666667,14.356,9.21666666666667,0.554,23.7726666666667,8948305333.33333,23.8733333333333,18.3906666666667,74.6766666666667,21640000000,190698000000,192481333333.267,9.65333333333333,40.312,78.49,33.5346666666667,2022-06-11 00:00:00,9.102
SP500 Software Mean,225.837333333333,9.32066666666667,105.001333333333,26.628,1.12333333333333,1.29266666666667,114.185333333333,44.886,514.794,7.57066666666667,14.356,9.228,0.555333333333333,23.7726666666667,8994305333.33333,23.8,18.2006666666667,74.56,21717333333.3333,190093333333.333,191438000000.0,9.39,39.612,80.9706666666667,33.1006666666667,2022-06-18 00:00:00,8.12266666666667
SP500 Software Mean,229.561333333333,9.264,105.014,27.2133333333333,1.132,1.29266666666667,114.185333333333,44.5346666666667,514.794,7.57066666666667,13.6613333333333,9.37933333333333,0.556,29.7046666666667,8962972000,23.8006666666667,18.2006666666667,74.56,21717333333.3333,190826666666.667,191465333333.267,9.33533333333333,39.2873333333333,81.7413333333333,32.8953333333333,2022-06-24 00:00:00,8.09533333333333
SP500 Software Mean,224.803333333333,9.73533333333333,106.234,28.2426666666667,1.076,1.29266666666667,114.185333333333,44.5573333333333,514.794,7.57066666666667,13.6253333333333,8.96466666666667,0.556,23.2193333333333,8962972000,23.8006666666667,18.2006666666667,74.56,21717333333.3333,198096666666.667,199400000000.0,9.79933333333333,41.4173333333333,86.6586666666667,34.6473333333333,2022-07-02 00:00:00,8.486
SP500 Software Mean,239.092666666667,9.52733333333333,105.664,30.1406666666667,1.076,1.29266666666667,114.185333333333,44.5573333333333,514.794,7.57066666666667,13.6253333333333,9.15933333333333,0.556,23.2193333333333,8962972000,23.8006666666667,18.2006666666667,74.56,21717333333.3333,195186666666.667,196491333333.333,9.58933333333333,40.5666666666667,84.8846666666667,33.7106666666667,2022-07-09 00:00:00,9.05466666666667
SP500 Software Mean,221.688,10.0073333333333,107.478666666667,28.108,1.076,1.29266666666667,114.185333333333,44.5573333333333,514.794,7.57066666666667,13.6253333333333,8.77,0.556,23.2193333333333,8962972000,23.8006666666667,18.2006666666667,74.56,21717333333.3333,201564666666.667,202868000000.0,10.0653333333333,42.4346666666667,88.292,35.366,2022-07-16 00:00:00,8.448
SP500 Software Mean,245.722,9.62466666666667,106.434666666667,31.0686666666667,1.076,1.29266666666667,114.185333333333,44.5573333333333,514.794,7.57066666666667,13.6253333333333,9.084,0.556,23.2193333333333,8962972000,23.8006666666667,18.2006666666667,74.56,21717333333.3333,193920000000,195225333333.333,9.686,40.4293333333333,83.0,33.862,2022-07-22 00:00:00,9.322
SP500 Software Mean,251.255333333333,10.46,107.436666666667,30.9913333333333,1.076,1.27133333333333,106.692,44.5573333333333,514.656666666667,7.612,13.6253333333333,8.178,0.563333333333333,23.2193333333333,9164548666.66667,24.0086666666667,18.2166666666667,74.4653333333333,22136666666.6667,209009333333.333,210309333333.267,9.57266666666667,35.2233333333333,88.272,36.966,2022-07-29 00:00:00,9.432
SP500 Software Mean,264.788,10.5546666666667,93.3613333333333,32.5626666666667,1.05733333333333,1.24133333333333,77.9393333333333,44.17,521.044,7.71666666666667,13.9613333333333,8.014,0.566,22.9946666666667,9177390666.66667,23.974,18.1813333333333,73.7393333333333,22160000000,214557999999.867,215235999999.867,10.6273333333333,44.3073333333333,97.142,37.7426666666667,2022-08-06 00:00:00,9.81466666666667
SP500 Software Mean,266.594666666667,10.7526666666667,93.79,32.6086666666667,1.02933333333333,1.24133333333333,77.9706666666666,50.342,521.044,7.71666666666667,14.152,7.74266666666667,0.566,22.9946666666667,9178057333.33333,23.974,18.1813333333333,73.7393333333333,22160000000,218988666666.667,219679333333.2,10.816,45.5766666666667,100.928,38.5273333333333,2022-08-13 00:00:00,9.84266666666667
SP500 Software Mean,267.234666666667,10.844,93.9073333333333,32.7513333333333,1.03,1.234,77.952,50.342,521.058,7.71666666666667,14.152,7.69933333333333,0.567333333333333,22.9946666666667,9180057333.33333,23.9346666666667,18.1593333333333,73.5566666666667,22172666666.6667,220897333333.2,222254666666.6,10.9106666666667,45.6093333333333,100.165333333333,38.7373333333333,2022-08-19 00:00:00,9.87466666666667
SP500 Software Mean,256.448,10.1673333333333,93.0466666666667,31.5253333333333,1.022,1.234,77.952,50.3273333333333,521.058,7.71666666666667,14.148,8.242,0.567333333333333,22.9946666666667,9179390666.66667,23.9346666666667,18.1593333333333,73.5566666666667,22172666666.6667,209017999999.933,210373333333.2,10.2173333333333,42.768,104.476,36.4226666666667,2022-08-27 00:00:00,9.41066666666667
SP500 Software Mean,229.335,9.504375,86.655625,29.416875,1.025625,1.221875,75.563125,49.67125,489.861875,7.568125,13.505625,9.216875,0.54,21.5575,8597664375,23.65125,18.419375,74.52,20994375000,188745000000,190146874999.938,9.618125,39.704375,93.81125,33.533125,2022-09-03 00:00:00,8.629375
SP500 Software Mean,236.0625,9.33,86.4175,30.315625,1.020625,1.221875,75.563125,49.7025,489.861875,7.568125,13.505,9.433125,0.54,21.5575,8597664375,23.65125,18.419375,74.52,20994375000,182230625000,183631250000.0,9.443125,38.996875,92.551875,30.18625,2022-09-09 00:00:00,8.89
SP500 Software Mean,222.7675,9.378125,86.491875,28.83125,1.020625,1.1625,75.53125,49.7025,33.438125,7.51625,13.505,9.4,0.5425,21.5575,8600226875,23.43125,18.17125,74.17625,21133125000,175601250000,178657499999.938,9.51625,39.76375,95.816875,30.659375,2022-09-16 00:00:00,8.47125
SP500 Software Mean,210.655625,8.623125,85.563125,27.438125,1.020625,1.1625,75.53125,49.7025,33.438125,7.51625,13.505,10.07875,0.5425,21.5575,8600226875,23.43125,18.17125,74.17625,21133125000,169561874999.938,171963749999.938,8.82875,36.42875,85.70125,28.173125,2022-09-24 00:00:00,8.06
SP500 Software Mean,209.929375,8.65875,85.691875,18.619375,1.020625,0.775,43.0475,49.7025,25.915,4.6725,13.505,10.095,0.37875,21.5575,8314396250,14.525625,10.991875,48.41625,20211250000,166824375000,170187500000.0,8.860625,36.695625,86.469375,28.33625,2022-10-01 00:00:00,7.86363636363636
SP500 Software Mean,228.712666666667,9.47266666666667,91.022,29.4726666666667,1.042,1.18533333333333,52.53,47.6593333333333,31.7246666666667,7.726,13.7646666666667,9.87533333333333,0.541333333333333,20.6273333333333,9127060666.66667,24.0273333333333,18.718,73.7233333333333,22321333333.3333,186497333333.333,189552666666.667,9.63,39.6813333333333,95.1866666666667,29.9946666666667,2022-10-08 00:00:00,8.736
SP500 Software Mean,210.104666666667,8.664,90.0773333333333,27.104,1.042,1.18533333333333,52.53,47.6593333333333,31.7246666666667,7.726,13.7646666666667,10.8413333333333,0.541333333333333,20.6273333333333,9127060666.66667,24.0273333333333,18.718,73.7233333333333,22321333333.3333,170776000000,173832666666.6,8.832,36.1686666666667,86.2553333333333,27.4046666666667,2022-10-16 00:00:00,8.03733333333333
SP500 Software Mean,213.870666666667,8.848,90.194,27.6913333333333,1.042,1.18533333333333,52.53,47.6593333333333,31.7246666666667,7.726,13.7646666666667,10.3866666666667,0.541333333333333,20.6273333333333,9127060666.66667,24.0273333333333,18.718,73.7233333333333,22321333333.3333,178608666666.667,181663333333.267,9.01,36.64,87.4313333333333,28.006,2022-10-22 00:00:00,8.19933333333333
SP500 Software Mean,222.738,9.076,90.64,29.22,1.042,1.17,52.7573333333333,47.6593333333333,31.6846666666667,7.72733333333333,13.7646666666667,10.1926666666667,0.545333333333333,20.6273333333333,9132820666.66667,24.088,18.704,73.2586666666667,22353333333.3333,178673333333.333,181757999999.933,9.212,37.656,90.71,28.9833333333333,2022-10-28 00:00:00,8.52866666666667
SP500 Software Mean,207.351333333333,8.81866666666667,90.4333333333333,27.542,1.042,1.174,52.5813333333333,47.6593333333333,31.4,7.748,13.7646666666667,10.4466666666667,0.546,20.6273333333333,9189687333.33333,24.0686666666667,18.5493333333333,73.1506666666667,22673333333.3333,170466666666.667,172866000000.0,8.93133333333333,36.77,88.3666666666667,28.5426666666667,2022-11-05 00:00:00,7.992
SP500 Software Mean,242.160714285714,9.51357142857143,12.3121428571429,31.3314285714286,1.07785714285714,1.14714285714286,55.715,43.06,39.2007142857143,7.62785714285714,12.4764285714286,10.7978571428571,0.560714285714286,22.1007142857143,9770947142.85714,23.1014285714286,17.0764285714286,71.9178571428571,24120714285.5714,198137142857.143,200547857142.857,9.59785714285714,39.8235714285714,96.3264285714286,31.345,2022-11-12 00:00:00,9.06428571428571
SP500 Software Mean,239.695,9.51357142857143,12.3228571428571,30.9542857142857,0.948571428571429,1.14714285714286,55.715,50.8585714285714,39.2007142857143,7.64071428571429,12.6885714285714,11.0314285714286,0.560714285714286,22.1007142857143,9771889285.71428,23.15,17.0764285714286,71.9178571428571,24120714285.5714,197941428571.429,200350714285.714,9.59714285714286,39.7407142857143,96.0278571428571,31.3264285714286,2022-11-19 00:00:00,8.97285714285714
SP500 Software Mean,243.356428571429,9.58,11.2664285714286,31.1728571428571,1.03214285714286,1.25,50.2507142857143,50.8364285714286,39.3914285714286,7.63571428571429,12.6928571428571,10.9414285714286,0.562142857142857,22.1007142857143,9775185714.28572,23.2221428571429,17.1392857142857,71.72,24132142857,201981428571.429,204370000000.0,9.66357142857143,40.0528571428571,96.08,31.7471428571429,2022-11-26 00:00:00,9.07357142857143
SP500 Software Mean,253.482142857143,9.38,11.0157142857143,32.4207142857143,1.03928571428571,1.25,50.2507142857143,50.5635714285714,39.3914285714286,7.63571428571429,12.6414285714286,11.1414285714286,0.562142857142857,22.1007142857143,9775185714.28572,23.2221428571429,17.1392857142857,71.72,24132142857,196973571428.571,200077142857.143,9.45214285714286,39.2078571428571,94.035,31.1192857142857,2022-12-03 00:00:00,9.36357142857143
SP500 Software Mean,238.558571428571,9.33214285714286,11.0742857142857,30.3321428571429,1.03214285714286,1.24428571428571,50.4121428571428,50.6528571428571,39.2064285714286,7.63214285714286,12.6621428571429,11.4571428571429,0.567142857142857,22.1007142857143,9782328571.42857,23.1278571428571,16.8164285714286,72.1528571428571,24252857142.7143,204000000000,206557857142.857,9.52857142857143,38.8835714285714,109.660714285714,30.9914285714286,2022-12-10 00:00:00,8.81571428571429
SP500 Software Mean,237.649285714286,9.19785714285714,10.9471428571429,28.3664285714286,1.03214285714286,1.24571428571429,50.4607142857143,50.4721428571429,39.1728571428571,7.61928571428571,12.5985714285714,11.645,0.568571428571429,22.1007142857143,9792328571.42857,22.8628571428571,17.17,72.4064285714286,24419285714.1429,196630714285.714,200109285714.286,9.28928571428571,37.8742857142857,107.655,30.6835714285714,2022-12-19 00:00:00,8.72214285714286
SP500 Software Mean,232.427857142857,9.03928571428571,10.7578571428571,27.6257142857143,1.03214285714286,1.24571428571429,50.4607142857143,50.4721428571429,39.1728571428571,7.61928571428571,12.5985714285714,11.7042857142857,0.568571428571429,22.1007142857143,9792328571.42857,22.8628571428571,17.17,72.4064285714286,24419285714.1429,193482857142.857,196247142857.143,9.13357142857143,37.1771428571429,106.430714285714,30.1857142857143,2022-12-26 00:00:00,8.51
SP500 Software Mean,235.465,9.02142857142857,10.695,27.9914285714286,1.03214285714286,1.24571428571429,50.4607142857143,50.4721428571429,39.1728571428571,7.61928571428571,12.5985714285714,11.7278571428571,0.568571428571429,22.1007142857143,9792328571.42857,22.8628571428571,17.17,72.4064285714286,24419285714.1429,194775714285.714,197541428571.429,9.11785714285714,37.0714285714286,105.908571428571,30.0914285714286,2022-12-31 00:00:00,8.61285714285714
SP500 Software Mean,226.252857142857,8.93571428571429,10.5178571428571,26.9721428571428,1.03214285714286,1.24571428571429,50.4607142857143,50.4721428571429,39.1728571428571,7.61928571428571,12.5985714285714,11.6564285714286,0.568571428571429,22.1007142857143,9792328571.42857,22.8628571428571,17.17,72.4064285714286,24419285714.1429,188669285714.286,191435714285.714,9.00285714285714,36.5792857142857,106.624285714286,29.8657142857143,2023-01-06 00:00:00,8.28857142857143
SP500 Software Mean,241.772142857143,9.22714285714286,10.91,28.7892857142857,1.03214285714286,1.24571428571429,50.4607142857143,50.4721428571429,39.1728571428571,7.61928571428571,12.5985714285714,11.2564285714286,0.568571428571429,22.1007142857143,9792328571.42857,22.8628571428571,17.17,72.4064285714286,24419285714.1429,196165000000,198929285714.286,9.32285714285714,38.26,112.15,30.8757142857143,2023-01-13 00:00:00,8.84571428571429
SP500 Software Mean,239.117857142857,9.36142857142857,11.2192857142857,29.9371428571428,1.03214285714286,1.24571428571429,50.4607142857143,50.4721428571429,39.1728571428571,7.61928571428571,12.5985714285714,11.1207142857143,0.568571428571429,22.1007142857143,9775900000,22.8628571428571,17.17,72.4064285714286,24419285714.1429,196120714285.714,198883571428.571,9.44571428571429,38.8114285714286,115.364285714286,31.3042857142857,2023-01-20 00:00:00,8.76642857142857
SP500 Software Mean,256.644285714286,9.88571428571429,11.7157142857143,31.8592857142857,1.03357142857143,1.24285714285714,50.1407142857143,50.4721428571429,39.0935714285714,7.63,12.5985714285714,10.6328571428571,0.570714285714286,22.1007142857143,9722042857.14286,22.9421428571429,17.1885714285714,73.2828571428571,24515714285.5714,202245714285.714,205708571428.571,9.95642857142857,39.8764285714286,108.990714285714,33.1721428571429,2023-01-29 00:00:00,9.23857142857143
SP500 Software Mean,272.619285714286,10.1785714285714,12.1635714285714,33.5628571428571,1.03142857142857,1.24285714285714,50.1407142857143,50.3042857142857,39.0935714285714,7.62071428571428,12.4971428571429,9.99785714285714,0.570714285714286,22.1007142857143,9720328571.42857,22.9185714285714,17.1885714285714,73.2828571428571,24515714285.5714,213555000000,217011428571.429,10.3592857142857,41.635,116.006428571429,33.9357142857143,2023-02-04 00:00:00,9.72428571428572
SP500 Software Mean,262.227142857143,8.34785714285714,10.88,31.735,0.947857142857143,1.14571428571429,49.9471428571429,50.265,39.2414285714286,7.70214285714286,12.4685714285714,9.92428571428571,0.572857142857143,22.1007142857143,9726903571.42857,23.035,17.3664285714286,74.3942857142857,24522857142.7143,208067142857.143,211594999999.929,8.44928571428571,34.4778571428571,105.708571428571,27.7514285714286,2023-02-11 00:00:00,9.09642857142857
SP500 Software Mean,259.591428571429,9.95,11.7814285714286,31.4842857142857,1.10714285714286,1.24357142857143,50.2478571428571,40.3021428571429,39.3514285714286,7.68142857142857,12.3692857142857,10.4592857142857,0.575,22.1007142857143,9728328571.42857,22.9914285714286,17.4357142857143,75.2142857142857,24532142857,214550000000,217997142857.143,10.0,39.8957142857143,113.68,33.7514285714286,2023-02-17 00:00:00,8.91071428571428
SP500 Software Mean,258.311428571429,9.86642857142857,11.6885714285714,30.9564285714286,1.09214285714286,1.21357142857143,42.845,40.3578571428571,40.9178571428571,7.50071428571429,12.2778571428571,10.5457142857143,0.578571428571429,22.1007142857143,9742731428.57143,22.8521428571429,17.6928571428571,76.3885714285714,24576428571.2857,207708571428.571,211158571428.571,9.92428571428571,38.955,111.242857142857,33.5878571428572,2023-02-25 00:00:00,8.77071428571429
SP500 Software Mean,253.716428571429,9.56428571428571,10.3707142857143,30.0828571428571,1.075,1.22357142857143,42.8457142857143,39.9028571428571,43.9278571428571,7.62428571428572,12.1521428571429,10.8278571428571,0.584285714285714,22.1007142857143,9967073571.42857,23.2978571428571,17.7664285714286,77.9314285714286,24674999999.9286,205512142857.143,208967857142.786,9.675,38.005,108.901428571429,32.62,2023-03-04 00:00:00,8.56142857142857
SP500 Software Mean,252.356428571429,8.53357142857143,7.395,29.8528571428571,1.08071428571429,1.23571428571429,42.8457142857143,39.8771428571429,43.9278571428571,7.59428571428572,12.1557142857143,9.29357142857143,0.585714285714286,22.1007142857143,9977787857.14286,23.1335714285714,17.65,77.7257142857143,24809999999.9286,200613571428.571,203590000000.0,9.85357142857143,39.45,118.509285714286,28.5,2023-03-11 00:00:00,8.52285714285714
SP500 Software Mean,260.819285714286,8.39714285714286,10.2007142857143,30.7464285714286,1.08785714285714,1.23642857142857,42.6621428571428,39.7321428571428,43.9921428571429,7.64785714285714,11.5878571428571,9.81285714285714,0.522142857142857,23.7207142857143,9969216428.57143,23.1371428571429,17.6007142857143,77.59,24837857142.7857,189122142857.071,186460714285.714,8.28071428571429,34.0157142857143,78.9607142857143,29.2842857142857,2023-03-18 00:00:00,8.79857142857143
SP500 Software Mean,262.509285714286,9.87357142857143,10.7385714285714,30.8428571428571,1.02642857142857,1.23642857142857,42.6621428571428,40.4264285714286,43.9921428571429,7.64785714285714,11.35,10.3742857142857,0.521428571428571,22.5042857142857,9969216428.57143,23.1371428571429,17.6007142857143,77.59,24837857142.7857,224348571428.571,227725714285.643,9.96142857142857,38.3214285714286,127.534285714286,32.9085714285714,2023-03-24 00:00:00,8.85
SP500 Software Mean,269.661428571429,9.35714285714286,10.4821428571429,31.8128571428571,1.02642857142857,1.23642857142857,42.6621428571428,40.4264285714286,43.9921428571429,7.64785714285714,13.0071428571429,10.97,0.522142857142857,23.7207142857143,9969216428.57143,23.1371428571429,17.6007142857143,77.59,24837857142.7857,205320714285.571,202628571428.5,9.30571428571429,37.2421428571429,83.2485714285714,31.7857142857143,2023-04-01 00:00:00,9.09285714285714
SP500 Software Mean,270.974285714286,10.0742857142857,10.8085714285714,31.8528571428571,1.02714285714286,1.23642857142857,42.6621428571428,40.4264285714286,43.9921428571429,7.64785714285714,13.0071428571429,10.5921428571429,0.522142857142857,23.7207142857143,9969216428.57143,23.1371428571429,17.6007142857143,77.59,24837857142.7857,230327857142.857,233561428571.286,10.1471428571429,40.1178571428571,88.5578571428572,34.2428571428571,2023-04-08 00:00:00,9.11357142857143
SP500 Software Mean,275.820714285714,10.3364285714286,11.075,32.57,1.02714285714286,1.23642857142857,42.6621428571428,40.4264285714286,43.9921428571429,7.64785714285714,13.0071428571429,9.95,0.522142857142857,23.7207142857143,9969216428.57143,23.1371428571429,17.6007142857143,77.59,24837857142.7857,230808571428.5,234186428571.357,10.4214285714286,40.1885714285714,132.498571428571,34.2292857142857,2023-04-14 00:00:00,9.30142857142857
SP500 Software Mean,275.045,10.3428571428571,11.0785714285714,32.4335714285714,1.02714285714286,1.23642857142857,42.6621428571428,40.4264285714286,43.9921428571429,7.64785714285714,13.0071428571429,9.94785714285714,0.522142857142857,23.7207142857143,9969216428.57143,23.1371428571429,17.6007142857143,77.59,24837857142.7857,231022142857,234399999999.929,10.4278571428571,40.2042857142857,132.529285714286,34.2435714285714,2023-04-22 00:00:00,9.24928571428572
SP500 Software Mean,270.970714285714,10.2357142857143,10.79,22.5057142857143,1.02714285714286,0.861428571428571,28.2321428571429,40.4264285714286,38.9885714285714,5.75428571428571,13.0071428571429,9.84428571428571,0.381428571428572,23.7207142857143,2852974285.71429,17.0742857142857,12.9842857142857,58.3142857142857,9479999999.92857,226857857142.786,229516428571.429,10.3514285714286,39.5342857142857,131.387142857143,34.2964285714286,2023-04-28 00:00:00,9.07571428571429
SP500 Software Mean,264.369285714286,10.115,10.6257142857143,22.6807142857143,0.949285714285714,0.824285714285714,40.7428571428571,39.8221428571429,17.3435714285714,5.96857142857143,12.8807142857143,10.14,0.424285714285714,23.7207142857143,9967187142.85714,17.3464285714286,12.8092857142857,58.75,24565000000,226527142857.071,229193571428.571,10.1578571428571,38.4664285714286,131.404285714286,34.1085714285714,2023-05-07 00:00:00,8.84
SP500 Software Mean,267.107142857143,10.0521428571429,327.789285714286,30.5171428571429,1.00142857142857,1.20928571428571,663.088571428571,36.9492857142857,76.5085714285714,7.59,12.7742857142857,10.1792857142857,0.532857142857143,23.7207142857143,10140043571.4286,23.1492857142857,17.6064285714286,75.9142857142857,25160714285.7143,245219285714.286,248545714285.714,10.1028571428571,37.915,130.713571428571,33.9728571428571,2023-05-13 00:00:00,9.21857142857143
SP500 Software Mean,283.906428571429,10.0635714285714,327.825,32.2757142857143,1.00142857142857,1.20928571428571,663.088571428571,36.9492857142857,76.5085714285714,7.59,12.7742857142857,10.16,0.532857142857143,23.7207142857143,10140043571.4286,23.1492857142857,17.6064285714286,75.9142857142857,25160714285.7143,245370714285.714,248697142857.143,10.125,38.0071428571429,130.767142857143,34.0014285714286,2023-05-20 00:00:00,9.69428571428571
SP500 Software Mean,285.974285714286,10.1178571428571,327.875,32.2071428571429,1.00428571428571,1.22428571428571,667.260714285714,36.8485714285714,78.1671428571428,7.58214285714286,12.7542857142857,10.155,0.535714285714286,23.7207142857143,10157186428.5714,23.1171428571429,17.6678571428571,75.5192857142857,25203571428.5714,245477857142.857,248804285714.286,10.1378571428571,38.0657142857143,131.044285714286,34.1042857142857,2023-05-27 00:00:00,9.67714285714286
SP500 Software Mean,295.755714285714,10.345,328.113571428571,32.9914285714286,1.01357142857143,1.22428571428571,667.065714285714,36.7935714285714,78.1878571428571,7.63785714285714,12.8742857142857,9.95285714285714,0.536428571428571,23.7207142857143,10261472142.8571,23.3507142857143,17.705,75.3828571428571,25263571428.5,248245000000,251572142857.143,10.33,39.1192857142857,142.620714285714,35.025,2023-06-03 00:00:00,9.86071428571428
SP500 Software Mean,294.492142857143,10.6042857142857,341.93,32.9178571428571,1.00928571428572,1.22428571428571,667.065714285714,36.6728571428571,78.1878571428571,7.63785714285714,12.875,9.615,0.536428571428571,23.7207142857143,10261472142.8571,23.3507142857143,17.705,75.3828571428571,25263571428.5,260528571428.429,262723571428.571,10.8521428571429,40.5928571428571,106.525,35.6192857142857,2023-06-10 00:00:00,9.82785714285714
SP500 Software Mean,328.51125,11.215625,332.134375,37.97375,0.969375,1.23125,950.770625,45.05,68.310625,8.201875,13.75875,9.1125,0.53875,20.755625,9091790000,23.211875,16.978125,73.524375,22401249999.9375,247419999999.937,249334999999.937,11.558125,46.235625,194.515625,37.67625,2023-06-16 00:00:00,10.4075
SP500 Software Mean,319.338125,11.0025,336.361875,36.649375,0.97625,1.23375,950.688125,44.689375,68.299375,8.189375,13.855,9.451875,0.539375,24.83375,9097415000,23.19125,16.979375,73.399375,22428124999.9375,238058125000,240538750000.0,11.158125,44.5975,193.84375,37.053125,2023-06-23 00:00:00,10.058125
SP500 Software Mean,321.569375,11.070625,349.49875,36.983125,0.97875,1.23375,10.1408,44.726875,68.299375,8.185625,13.82125,9.3575,0.539375,21.509375,9041790000,23.178125,16.979375,73.399375,22428124999.9375,239100624999.937,240953124999.937,11.24875,44.97375,194.034375,37.295625,2023-06-30 00:00:00,10.134375
SP500 Software Mean,320.7675,11.10375,352.7975,36.8625,0.97875,1.23375,10.1408,44.726875,68.299375,8.185625,13.82125,9.4075,0.539375,21.509375,9041790000,23.178125,16.979375,73.399375,22428124999.9375,241045624999.937,242900625000.0,11.2225,44.899375,193.888125,37.45875,2023-07-08 00:00:00,10.10375
